sentiment_category,gmap_id,user_name,text,spam_label,business_name,user_id,time,rating,vader_score,vader_category
positive,0x89d4811c992b049f:0xfb1a656248e33ade,James Horner,"Wonderful small music store. I have not personally taken lessons here, but being a guitar player I have heard he is a great teacher. I have bought used equipment from Redhouse and have always received a great price.",0,Redhouse Music,107930784272356734337,1489352842470.0,5.0,0.9398,positive
negative,0x89e8594d002cfd67:0x66381624e59b9cfa,Hina San,"I have tried to give this location several chances, but I am tired of getting warm milk water. The drinks never come out tasting like they do at other locations. No flavor, no espresso, no milk froth in a latte. Never coming back. Too expensive to have to throw out because they wont even fix it for you.",1,Starbucks,106293913991134451777,1538439503179.0,1.0,-0.7391,negative
positive,0x89c267530b8f14f1:0x1b68a59a1f6ea73a,Paulina Gunsalves,unknown,0,Atlantic Diner,114726602545928843383,1579022169037.0,4.0,0.0,neutral
positive,0x89c259bb1937f5bf:0x11758efd595e8dd6,Mark Hoxie,"Great price, good improv.",0,Upright Citizens Brigade Theatre,117549991669640525699,1539741973674.0,4.0,0.7906,positive
positive,0x89c25991a2146585:0xd42c42c157a3e1fa,mario morata,Hands down the best Italian dinner ! Must visit,0,Il Mulino New York - Downtown,103786574884517795018,1534390736047.0,5.0,0.6696,positive
positive,0x89c258f7785411d9:0x3d14b15e5c7a9477,choissem,unknown,0,Carnegie Hall,104915380739339925594,1548299837741.0,5.0,0.0,neutral
positive,0x89c25b34b4b8a563:0x7685fb3c3565f8f2,Itachi Uchiha,"Peaceful, organized and has programs for all ages and groups. May Allah bless their efforts",0,Masjid Quba,105137533613752036519,1536795959539.0,5.0,0.7184,positive
neutral,0x89c25854caae8773:0x8229337547ae079f,adonia johnson,Food was terrible. Crowded and small space,0,Red Lobster,116874102667900711262,1541794559705.0,3.0,-0.4767,negative
negative,0x89d080586763866d:0x75be7e23218b9c02,Kimberly Amey,unknown,0,La Tourelle Hotel & Spa,110077300678470646691,1556705082511.0,2.0,0.0,neutral
positive,0x89c25990e23d7e8d:0xfa615edfd1b67e18,Léonard B,I used to know the park 9 years ago and now it feels cleaner and less messy,0,Washington Square Park,115321583427110135552,1456946798284.0,4.0,-0.1298,negative
negative,0x89d3750f2a452ab9:0xd3b8e15e41621ba8,Joe Guerra,"Got to the dome to hit one bucket of balls at 8:28PM. I was told that I couldn’t buy a bucket after 8:30PM because they close at 9. Waste of time, and their attitude was terrible. Go to Paddock, it’s nicer anyways.",0,The Dome,116312025091532229762,1548466392384.0,1.0,-0.4588,negative
neutral,0x89c2f3807ba678b1:0x7d1bd85fe3861031,Mardiya Abubakari,unknown,0,Best Buy,105076728041181691363,1617466651164.0,3.0,0.0,neutral
positive,0x89c2cc5ce2ad766f:0x25cec2d5b90d21d8,Kurt Brendley,I went on the 2 hour tour. Absolutely worth it! I was surprised by the amount of history and beauty at west point.,0,West Point Academy,111824768799883768782,1534892334831.0,5.0,0.8012,positive
positive,0x89c2811b969f5041:0xed3bed6a3e894764,Gert quiroz oficial,Was  good I like  very much,0,Broadway Diner,104289948584182486505,1498061041577.0,5.0,0.6597,positive
positive,0x89d9f123e86d843b:0x5a03f8c4f470656b,SAINT NOLA,The work will be done well.,0,Pat's Automotive,109024322417178476387,1583003499756.0,4.0,0.2732,positive
positive,0x89c2452a72dcdbbb:0x13a55f751e17e948,Lipa Light,unknown,0,FARKAS JUDAICA (adorn sterling / פארקאש טליתים),108222808557087636040,1572810376089.0,5.0,0.0,neutral
positive,0x89de8cdf59a16db9:0x9fc10fb8cb11f276,Kerri Brannigan,unknown,0,James Chevrolet of Johnstown,115005759997007079022,1600547352971.0,5.0,0.0,neutral
negative,0x89c25bb1b3282c03:0xd46b92a646670a98,Tygrrr Moore,"Let me say this - there is no way I'm visiting Habana Outpost unless there is a group consensus and my arms are being twisted, violently. What is the appeal of this place? Is a question for which I have no answers. There is no reason to visit this place - none - except out of charity for the employees. And for some folks that might be enough",0,Habana Outpost,118154857731533920643,1560218219847.0,2.0,-0.765,negative
positive,0x89d6b6af3911bcb1:0x7fe438d8f4d7a398,Susanne Cherkis,I went to the store to get 2 bracelets repaired and ended up buying a ring. Everyone was so helpful and friendly. My bracelets were fixed in no time while I waisted. This is a store that really appealed to me and you can be sure I will be returning again.,0,JF Jones Jewelers,114890372006851841650,1573954129350.0,5.0,0.8009,positive
negative,0x89d1ae38649c1417:0xcdb842c1b33f3963,Evelyn T,unknown,0,Pulteney Park,115728368779296643266,1588376701416.0,2.0,0.0,neutral
positive,0x89e82abfec00d1cd:0x29776d335dc6e67e,Maryann Rolla,Great people,0,Starbucks,100022510710912182436,1509246673537.0,4.0,0.6249,positive
positive,0x89c25988435cf4a3:0xd146e863360ea3bf,wayne grega,Best cheese's.,0,Di Palo's Fine Foods,106962377803084431987,1571604519714.0,5.0,0.6369,positive
positive,0x89d3688e94bbb1ef:0xc2e3da422d559590,Joaquin Figueroa,Always great deals on what you want 🙂,0,Ollie's Bargain Outlet,100186478341169473458,1599598301698.0,5.0,0.6597,positive
positive,0x89da9721aed66153:0x8a431a9720bf0ce,Danielle Ames,unknown,0,Hickories Park Camping and BBQ Area,103448111238960399428,1563014181676.0,5.0,0.0,neutral
positive,0x89d304c57057555f:0x2babc84502e42aa8,paul colt,Really good food waitress Emily is great,0,Pegasus restaurant,114235487911212974558,1569804596058.0,5.0,0.807,positive
positive,0x89c28d90f73ea8b9:0x6950653be95a942,Seth Zhang,"This spot is good! Good prices, large dishes and the staff members are regularly friendly.",0,Roc N Ramen,106281653980996746841,1565705678904.0,5.0,0.8516,positive
positive,0x89c25f4301052bb5:0x41d781167efe773b,Monica s,unknown,0,Bohemian Hall & Beer Garden,111185769803953382068,1505161886754.0,5.0,0.0,neutral
positive,0x89d36cd3e95a0137:0xc980f7b2f66e361a,Eric Vosburgh,Very friendly staff,0,Aspire Family Dental,105342505708249634455,1591812598614.0,5.0,0.5413,positive
negative,0x89c24f8a5cf911f7:0x3fb0d7934c1d58c8,George Panos,unknown,0,Bridgeview Diner,111091615835468241904,1549039719382.0,2.0,0.0,neutral
positive,0x89c2600c6bf31bcb:0xe9777d9facbba2a1,Martha Stave,"(Translated by Google) Factory prices, variety of shoes.

(Original)
Precios de fabrica, variedad de zapatos.",1,Converse Clearance Store,110015061189661738965,1560743979629.0,5.0,0.0,neutral
positive,0x89d9f3bec053fe8d:0x99568facf129b0b9,Mike Saltzman (Magitek),"Fantastic hard ice cream in about 20 different flavors.

Updated to 4 stars as they removed the soft-serve machine as it was moved to a different store and apparently they dont want to invest in getting another one. I really think as an Ice cream store you could *probably* manage to invest in one for each shop...? Maybe it's not popular? Idk, it was popular enough for you to move one to the store whose machine broke...",0,Gannon's Isle,117614538787335567114,1499204702316.0,4.0,-0.1901,negative
positive,0x89c2973933b67089:0x27d019ca78291380,Jenny Madrid,unknown,0,Rye Ridge Shopping Center,100788332075132172941,1609820177773.0,5.0,0.0,neutral
positive,0x89c25a4ca913ec23:0xfb4fa68072f6ad16,Rosa Mclaughlin,unknown,0,Century21 Stores,114099313624536072543,1598211341552.0,5.0,0.0,neutral
positive,0x89c25a2665c2cc5d:0xede58acf7633b27a,shing li,unknown,0,Golden Unicorn Restaurant,103114509829756119018,1533441669752.0,4.0,0.0,neutral
positive,0x89c2598a1c2ab6dd:0x882baebe8ff1a558,Katelyn Jackson,unknown,0,Canal Street Market,117691539326053086993,1520284498772.0,4.0,0.0,neutral
positive,0x89c25e72880ceaf3:0x5f9bdf282a54d261,manny garcia,unknown,0,The Shops at Atlas Park,102463294265074921914,1503780853405.0,4.0,0.0,neutral
positive,0x89e848ffb2c6058f:0x43ff8d9775994875,Anthony DeMarco,Good service food burgers and ribs fare prive,0,Applebee's Grill + Bar,111756587074722651996,1527375932723.0,5.0,0.4404,positive
positive,0x89c24cffe062095d:0x4d8657332a7d4b4,Tunde Ipaye (TCrush),"This is a storage I have used a couple of times and the professionalism of the customer reps there is amazing.
KY and Rasha were very great to me the last time. I came rushing to move out of the storage to avoid paying for the whole month. Upon getting to the storage, I couldn't find my keys to get into my unit. KY persistently calmed me down and Rasha said she would stay till 6pm and I could still go home and look for the keys.
I went home and I came back to move out of the unit on time.
These ladies were awesome!",0,Public Storage,107652495881039812992,1459545025774.0,5.0,0.9323,positive
positive,0x89c25f06f0f8cbc1:0xe8ac0f728ce1c677,Manjinder Kaur,unknown,0,Dosa Delight,106620569924677637219,1616163896490.0,4.0,0.0,neutral
positive,0x89c2585375cddb33:0xf94f5a6e738fcbf8,Alexander Beydoun,"From a store to another, and from one site to another.... Things got  really annoying.  Especially the store visits. Good God!!!  I pretty much searched for 2 months till I ran into a rarecarat commercial.  On the second day of using the site, I found the perfect stone.  I was a bit hesitant but went ahead and made the purchase, saving 2500$!! I will be proposing on the 27th of December and I am super thankful for Rarecarat cause now I have an additional 2500$.  YOU GUYS ROCK!!  .... no pun intended ;~}",0,Rare Carat,114714646019961137184,1544812950722.0,5.0,0.9351,positive
negative,0x89dfd1efaa9528af:0x84bd602f0c27e5fe,Annemarie Murray,unknown,0,China Buffet,105580424563765762978,1511396327490.0,1.0,0.0,neutral
positive,0x4ccaf93e5f36ed31:0x3c6aea06170c8cd8,William Morris,Live the sandwiches here.,0,Little Supermarket,101270340239083836946,1569528043287.0,5.0,0.0,neutral
positive,0x89daec117174f6fb:0xb90ec8b667373218,Matthew Bohigian,unknown,0,Taco Bell,111907685613051806967,1549997265162.0,4.0,0.0,neutral
positive,0x89d98d57c359eff7:0x58dd96a45c9550fc,Mikhaila Yeketerina,"Awesome rooms, been using this hotel for years for family gatherings, will keep using.",0,CrestHill Suites Syracuse,111392859770644007611,1513801762912.0,5.0,0.6249,positive
positive,0x89e83853607f28db:0xc65d4f8efcd75581,Gloria H,Food and drinks were great. Lovely wait staff.,0,Bahama Breeze,112026372145168200001,1599689114767.0,5.0,0.836,positive
positive,0x89de10419314dbed:0xf9b9406524ff804d,Antone Watters SR.,My wife and go here a lot. Excellent service from both the ladies that work in the mornings. Very friendly. The skinny young cook with red hair is fast when it comes to making your food and he gets it right every time and he brings it out to you. And the coffee is always hot and fresh.,0,Don & Paul’s Coffee Shop,105946932462001484407,1520882883021.0,5.0,0.8588,positive
positive,0x4ccc76daef3a0203:0x7f0bd6b2b7f7eb1d,Tina Gravelle,Love it.,0,St Regis River,102174476998468463091,1580253747521.0,5.0,0.6369,positive
positive,0x89c2598ce345c8e5:0xb1875fbb973aee06,Brian Hill,I've been a customer for several years now.  I always get exactly what I ordered and it is delivered in a timely fashion - this order arrived in 2 days.  The products Harry's sells are top of the line.  I don't want to use any other razor or shave gel. These guys are wonderful.,0,"Harry's, Inc.",112493962374147563541,1539364145503.0,5.0,0.646,positive
positive,0x89d30f8c79ad8c31:0xf0f45dfc2bfa207d,Bobbi Johnston,unknown,0,Outback Steakhouse,100014904387613284358,1528847953976.0,5.0,0.0,neutral
positive,0x89d04833ee0695f7:0xd2171cbab50c58d1,Chris Soper,unknown,0,Aniello's Pizzeria,100010948282423895072,1513820403463.0,5.0,0.0,neutral
positive,0x89c265da70342425:0x10448a1401930e6e,Deanna Jennings,"Costco Wholesale is wonderful! Not too many varieties, so no room for indecisiveness. The line is usually not too long, 2 people on check out so you can be literally in and out. 4 stars because of lack of variety! ☺",0,Costco Wholesale,109563336050110664811,1538338245478.0,4.0,-0.5188,negative
positive,0x89d94c3df034e295:0xfdd773785c11bea1,Donna Warner,The staff pampers every dog as if it were their very own. ❤😊,0,Pink Poodle,113180741798076392459,1573479810250.0,5.0,0.0,neutral
neutral,0x89c25a55b59c0bf5:0xce6ebe0b442e15db,Yo,unknown,0,Ample Hills Creamery Gowanus,104880508504273299578,1581948795531.0,3.0,0.0,neutral
positive,0x89c2f25d8d94a48d:0x3f76ac3fc3d0fd33,queen J,unknown,0,Sky Fish Market,101753921581352925889,1601314459754.0,4.0,0.0,neutral
positive,0x89c2f4853e108603:0x2c9cafca11a1db80,Shellita Orie,"If you are going to treetop adventure please wear shoes that have laces on them. You will need gloves and probably wouldn't like to use ones that are not your own. I would recommend going into models sports and getting a pair of weight lifting gloves since those gloves have an extra layer that helps when climbing and the gloves cost $12. You can also buy a pair of gloves at treetop. You can't take your phone with you so if you have a go pro camera with the strap, bring that with you. You can purchase a pouch for your phone that is allowed on the course and pouch is $10 which is good for getting all the pictures and videos you want of your friends and family.In terms of food its best to bring your own lunch.",0,Bronx Zoo Treetop Adventure,104606479406615477047,1569203047084.0,5.0,0.9523,positive
negative,0x89c2f4787a8f8dcf:0x71cfff05347ed72a,Julissa Lopez,unknown,0,Furniture Ville,112988150841980534357,1541546584773.0,1.0,0.0,neutral
positive,0x89e9d58e200b679f:0x9f7652faf77d3eea,Mac Young,Good restaurant,0,George Martin's Burger Bar,111331708305740042392,1504083189171.0,4.0,0.4404,positive
neutral,0x89de39d7527fedad:0x4863479bd4d64fec,John Freed,unknown,0,The Ice House,109966076591387674663,1472184836876.0,3.0,0.0,neutral
positive,0x89d0d546223f55d9:0x284005ca4abaaea,Steve Amsler,unknown,0,Veterans of Foreign Wars,117424991054428436822,1506026924938.0,5.0,0.0,neutral
positive,0x89d2449792c80ddd:0x527684d444d15053,dianna sordo,"We used Zeuchs restroom trailer for our daughters wedding. They were awesome to work with and the trailer was beautiful. Spotless, decorated and just perfect for our event. We will certainly use them again in the future!",0,"Zuech's Environmental Services, Inc.",110039148360707493705,1598387528547.0,5.0,0.937,positive
positive,0x89c25a1b7d77ece1:0x6ad2c70f20e6986c,Jasmine Saunders,unknown,0,Regal Battery Park,114464025479504744180,1519092922817.0,4.0,0.0,neutral
positive,0x89c259ab3c1ef289:0x3b67a41175949f55,Mickeyy MeShell,unknown,0,Joe's Pizza,118087059777991845882,1565071250414.0,5.0,0.0,neutral
positive,0x89c287650dab964f:0x9623279dd40725e1,Rebecca Garro,unknown,0,Bed Bath & Beyond,107289601557892265531,1567387238433.0,5.0,0.0,neutral
positive,0x89c258f0a8d88c05:0xbb25d2466dd156a9,Maria Ginestri,unknown,0,Lili's 57,118307484019635286786,1441863387803.0,5.0,0.0,neutral
positive,0x89c24551f474f1ed:0x32170e4af77b332b,Danny D Morales,Been coming here for years. Never have an issue. Ppl are nice,0,Alpine Cinema,100001176734576686771,1512704806751.0,4.0,0.4215,positive
positive,0x89c329165615139d:0x373ae193d6eb92f9,sara kahan,Love it,0,The Castle Fun Center,107992659417495956441,1567924027222.0,5.0,0.6369,positive
negative,0x89de0af184344367:0xe754ea2f7f241ef8,Beautiful Distraction,"I would give it ZERO stars if I could. I was transported from a rural hospital which went fine, but once in the ER. OMG. I was totally left there, ignored and in severe pain with migraine for over 4 hours. There's more, but it just happened  this past week, and don't want to give it a red flag.

Ended up being in surgery once getting to my room, I mean immediately, no time to think. I could not get my meds on time, they didn't care if I was hurting, couldn't walk, I just annoyed them as did my ""roommate.""  The nurses were rude, broken english, nervous and come to find out, most were only there for 1-2 months. Umm, not good, and without supervision.

Once I was released, I realized I was NOT given instructions on how to care for my post-op stuff. They sent me home with paperwork, but ZERO instructions. Most doctors are ""hospitalists,"" so you cannot reach one.

I tried calling this morning, and they only take calls (at the followup clinic) if you are going to make a follow-up appointment OR pay your bill!

My own primary card doctor just left the area, suddenly, and now I am left hanging with a Nor'easter on the way. I could go into sepsis, and do not know what to do.

I WILL NEVER GO HERE AGAIN! Such a shame, we'll see if they even get $10.00 a month to pay my bill.

An utter DISGRACE to the region, it's integrity of the medical profession, and their patients. It's not the first time I had a problem, last time I had had chest pain (years ago) and was considered a cardiac patient. They took blood work, walked away, never came back, no monitoring, came back 8 hours later, told me to see my cardiologist.

AVOID AT ALL COSTS!",0,St. Peter's Hospital,101413394493151856118,1489430893392.0,1.0,-0.9961,negative
positive,0x89c258537f207085:0xf25fd164736a3707,Andrew Shillingford,"Its shake shack.... the burgers, beers and fries are delicious....  if you have space you can also get a delicious shake....",0,Shake Shack,108578895096510621321,1553783805004.0,5.0,0.4588,positive
positive,0x89c25a1757f53123:0xe535207f7f71bdfe,Naida Meagher,unknown,0,The Oculus,113573879030033937958,1567555817329.0,5.0,0.0,neutral
positive,0x89c25b2a6142508d:0xef6037603e8a2684,Aron Ringel,"Nice store, huge selection etc and excellent sales! oh and there is never a line for register there.",0,Paperific Supermarket,112454437191524063846,1541020274031.0,4.0,0.8439,positive
negative,0x89c264cc333c5b7b:0xf3cd090168c23cab,Gregory Bosshardt,unknown,0,Lidl,118217615275557706160,1501981857713.0,1.0,0.0,neutral
positive,0x89c280e279b2034f:0x20447ec7bc9642df,ZB . BC,unknown,0,Utopia,104167051244231635165,1602419132275.0,5.0,0.0,neutral
positive,0x89c244a4e5362f2f:0xa4e67d7252b4001,John Holland,"Lester Worked very hard for me when my bank was losing faxed documents. Lester and Christina are very friendly, hard workers and strive on customer satisfaction. I would recommend them and will.",0,Plaza Hyundai,103577262656164571671,1616477077510.0,5.0,0.6003,positive
positive,0x89c2585487856a85:0xa8010c390fd031f8,Sean Werner,Phantom of the opera was amazing!,0,Majestic Theatre,115289980216490981878,1551152851997.0,5.0,0.6239,positive
positive,0x89de0e7c1c3deb71:0xe69fce9cc8d772e,Nelson Jr,"Food was good and the outside experience was lovely. Wish the benches weren't so splintery but the experience was so nice I can overlook that. The family that operates the establishment has excellent manners and speed of service. Will be coming back for seconds during the summer time.

Thanks on the farm!",0,On the Farm,101285061718983439145,1621646397022.0,5.0,0.9653,positive
positive,0x89dc4c8ba032646f:0x732ebd636827daca,Nicholls Grouser,"Yesterday was stellar skiing. Great rentals, good conditions and no lines! Best skiing yet this year!",0,Windham Mountain,106056662088134460158,1615904738510.0,5.0,0.8906,positive
positive,0x89c2975c81eaaf27:0x86cda632edd06de3,Maria Santiago,unknown,0,Noches De Colombia Restaurant,113535113859453550159,1599018194594.0,5.0,0.0,neutral
positive,0x89c259b993bd1a47:0xdbcea2398c17a435,dee lewis,unknown,0,Rail Line Diner,109739583687216673112,1548182466086.0,5.0,0.0,neutral
positive,0x89c2f45840255555:0xba1df73decfaeabc,mealeen silva,unknown,0,Clean Rite Center 24 HOURS,114584838372676940860,1597256710434.0,5.0,0.0,neutral
positive,0x89d96474a2494ed7:0x1c2dbb05eb5e230,Nancy McCormick,Love the food here,0,Mario's Pizzeria,116203153805296064235,1538322279876.0,5.0,0.6369,positive
positive,0x89e832142f67c0a3:0x249ddd9c92a4829c,Muhammad Qasim,I Pray Friday Prayers here most of the times.,0,Masjid Darul Quran,116215468501631584836,1577979662386.0,5.0,0.3182,positive
positive,0x89d2983363129d09:0xa083681833628162,LJ Metzger,unknown,0,Countryside Wine and Spirits,113415231877119994144,1561348123643.0,4.0,0.0,neutral
positive,0x89e830e113f6d07b:0xe584a242b14316f8,Sherman H,Always pacles but the lime moves fast.,0,Chipotle Mexican Grill,112719379050526012503,1527272930494.0,4.0,0.0,neutral
positive,0x89dfc134e36746f7:0x69a9fee2170c3d4b,Christine Voss,"Fantastic food. Probably the best fish we have had, though I would ask for plain fries. The BBQ. seasoning is great, but didn’t go well with the fish. Also had nachos.... the sauce on them was amazing and there was enough for 2 people.",0,Riverside Provisions,113129620349832559285,1569697943603.0,4.0,0.936,positive
positive,0x89c28c7bf7604097:0x6bcc677381fd8069,Doreen is Blessed,Always love my pina colada. Seafood fresh and scrumptious always.,0,Seafood City,113366296130493930906,1546537622022.0,5.0,0.8625,positive
positive,0x89d6b3a99353ba6b:0xa77b846a1967c40c,Thuan Nguyen,unknown,0,McDonald's,118056034126409280375,1602709280427.0,4.0,0.0,neutral
negative,0x89e88b776be431e7:0x6d850e0bc7b250c4,Joseph Ross,Not Great. The food was mediocre and soggy. The service was not on point and the staff seemed a little drunk. They ran out of guacamole and said deal with it dude. I went their on many occasions specifically 7:00 - 8:00 and ended up waiting 45 - 70 minutes each time for a burrito. I came back in hope they have improved these issues and they have not so I now go to Funcho’s on Main Street which has the same food quality with better service. The seating is also very limited which is a struggle if you are there for a sit down meal. The worst part is almost every time I go there they get the order wrong. I only go here because it is convenient and close to home. This is one of the restaurants that Gordon Ramsey should come visit because it truly has potential.,0,Little Lucharitos,104300545659022576250,1545948302218.0,1.0,-0.6479,negative
positive,0x89dd2d148cdd257f:0x602c30588f16f559,TIMOTHY Bogart,I would like to say I've never come to a shop before that was so helpful we had a couple nails in tire and I thought We had  Road hazard insurance from the dealership while they were very patient while we found the real story out They helped us with several options to get us back on the road I would highly recommend this place J and the staff there are great,0,Mavis Discount Tire,114915242161501673470,1583023585534.0,5.0,0.9187,positive
positive,0x89c25852d7caa0df:0x32b905e6e9ff7511,david pedraza23,unknown,0,Port Authority Bus Terminal,102041730414942051903,1582509451754.0,5.0,0.0,neutral
positive,0x89d149e22873f2b1:0xc68c459407c07d9d,John Kerr,"Beautiful park! Amazing Fairy trail in the beginning, which is great for the kids to try and find them! Can get lost if you go to far.",0,Mendon Ponds Park,113351940129927325884,1563195767229.0,4.0,0.9018,positive
positive,0x89c259976ff0a2e5:0x64de219a28f24ce0,Frankie Legarreta,Totally clean and safe place. The views are satisfying. Everyone in there zone.,0,Hudson River Park Trust,105161630046457380058,1595682934167.0,5.0,0.8464,positive
positive,0x89dd1f41bce35abd:0x339dbee1a4648163,Vlad Bendersky,unknown,0,Mohonk Mountain House,102639330283254423096,1507567198671.0,4.0,0.0,neutral
positive,0x89c25db65081a67d:0x9eeffe0a5250528,Kahlii Thompson,unknown,0,White Castle,106342781020925743527,1578589345317.0,4.0,0.0,neutral
negative,0x89c25b4d5fc203eb:0xef02b6870f3090ca,Peterson August,"I got a burger there, its look like the burger came from mc donalds next door.the lettuce dried the French fries were nasty and tasted nasty.",0,Dallas BBQ Nostrand Ave,115861733929767288859,1566354581087.0,1.0,-0.6908,negative
negative,0x89c32d6376a7be2b:0xca5c22882da9dd52,Dog Gone Happy Training,"I had high hopes for this new restaurant but sadly I can only give this a 2 star. Our server was the finest of servers we've had since moving to this area. But its a mismatch for the restaurant that she works in. We ordered 1 alcupuria, 1 papa rellena, the rabo (oxtail) and the arroz con pollo. The alcupuria tasted as if the root vegetable they used was not ripe or was used before it was ready. The side guisado sauce was too watery. The papa rellena was just ok. The oxtail was a major let down. Between it being made in a heavy tomato base verses a natural brown gravy the onions were uncooked. On the positive the white rice was good and so were the frijoles colorados. But the arroz con pollo was terrible. Frozen corn, string beans and diced carrots have no business being in the authentic classic dish. White chicken chunks were used in place of chicken meat on the bone which gives the dish so much more moisture and flavor. It was drowning in sweet peas as well. No pimento as a garnish to finish the classic. Avocado on either side was added but shouldn't have for the sake of those who have food allergies. I ordered a piece of cuero (pig skin cracklin') that comes off the pork shoulder which is supposed to be flavored with garlic and spices and is supposed to be to many a desired portion, a highlight-- a treat of a pernil dish. It was put in the friolator and delivered horribly burnt! How the chef put that out is unexplainable. My personal opinion when it comes to the type of items you place on your menu is that you should make it as authentic as the classic recipe. If you are a fusion or nouveau style restaurant let it be known in your name and your branding. I take great offense when a restaurant puts a twist on an authentic meal most specifically Hispanic food because you lose the authenticity in the translation of the dish. Additionally, pick a country and stick with it. Meaning if you want to sell Cuban sandwiches your menu should be all Cuban. Mixing the menu up to include Mexican tacos with Puerto Rican alcupurias and Colombian bandejas is reaching way to far. Stick to the classic recipes from one country and become an expert then you will not fail. The restaurant also needs a vestibule to control all the cold air that comes in from the doors.Hopefully they will change a few things around. Otherwise, I'm sorry but I don't see this restaurant sticking around for too long. I had such great hopes.",0,Pimiento Latin American Restaurant,110673498642207396512,1514602608290.0,2.0,0.9848,positive
neutral,0x89d374b3ff923de1:0x9bcabbaf42430fa5,Gary Rupert,Good place,0,Enterprise Rent-A-Car,111798612015879086452,1536971723182.0,3.0,0.4404,positive
neutral,0x89de74c9dd653303:0x51b15846a59611c4,Jeanne Mullin,Food was cold . place was clean,0,McDonald's,101628318082315092354,1536496316801.0,3.0,0.4019,positive
positive,0x89e82ab9aa266a7b:0x87cd5b36dd3a08b2,Thomas Zarobinski,unknown,0,Pampered Paws Pet Groom Salon,111624961858060871549,1509924253653.0,5.0,0.0,neutral
positive,0x89d28420ba965c5f:0x952669ee7761b740,forbidden darkness,Love it clean and beautiful,0,Allegany State Park,102224080478251434439,1526335636915.0,5.0,0.8957,positive
positive,0x89d12ce7d4c2fa5f:0x59d1868373a280f5,Paige Noelle,unknown,0,C T Nails,111241226276737096665,1602173812129.0,5.0,0.0,neutral
positive,0x89dd3969a8f18643:0x2a27dec66a533617,Rob Perez,"Randomly Noticed the store, walked in the guys were real chill and made a purchase. What else can you ask for two thumbs up, also dumpster diving for comics is a little outdated just google them.",0,Kirwan's Game Store - Poughkeepsie,107765229820828419989,1543107553430.0,5.0,-0.0772,negative
positive,0x89da6c78bc016e79:0xbb6bb1722ea25fdc,Brad E. Pfrommer,Typical sports bar with a better than average menu.,0,Central City Bar & Grill,108075358886466653123,1477434226188.0,4.0,0.4404,positive
positive,0x89daec7bbf398e31:0x910c030f9195327d,Yogesh Jagdale,Awesome place,0,Olive Garden Italian Restaurant,100348537648023995945,1555541057213.0,5.0,0.6249,positive
positive,0x89d9f325e5bd011f:0x207a0689de604b2b,Tiffany Wilcox,unknown,0,Golden Corral Buffet & Grill,115491358318603301499,1583173256975.0,4.0,0.0,neutral
negative,0x89d4761b2610d31d:0xb2eb4d0c88132a49,Jesus Christ,"I've been here numerous times, never without leaving aggravated. If it's not the inattentive staff or coming in to get parts that somehow never were ordered. My favorite is waiting at the register, as the manager continues to answer phone calls, while blowing you off.",1,AutoZone Auto Parts,108688572883043467682,1500601032534.0,1.0,0.2405,positive
positive,0x89c24560faf6fb9b:0x5e56dc638081d816,Lemer One,unknown,0,Kung Fu Tea,112272886787850412819,1569440505017.0,4.0,0.0,neutral
positive,0x89db8c3593fc1687:0x624d84500750e96e,Alexandra Schultz,Beautiful spa with excellent and talented staff,0,Chantique Spa,105234460706975240819,1577721429876.0,5.0,0.8979,positive
positive,0x89c2599b2c6f7b2b:0xe6d9ba34f8e46178,Peter Kirner,Great steak. Really enjoyed the meal !,0,Phebe's,107774786844115460393,1559006521822.0,5.0,0.8395,positive
negative,0x89c25accc457649b:0x5f031f73f14d3000,مهند عبدالغفار مغلس,Garbage this hospital very very bad and surface law class,0,Maimonides Medical Center Weinberg Emergency Center,100819913897497814729,1616436582748.0,1.0,-0.6214,negative
positive,0x89c259f28458e4d7:0xc05cd428732173f6,Raul Avila,unknown,0,UPS Customer Center,111206718654677993905,1562446969874.0,4.0,0.0,neutral
positive,0x89d483541a1f197f:0xb0188f9cac2fe4c4,Lisa Leeper,unknown,0,Wilson Boat House Restaurant,106159916126573712127,1621037381601.0,5.0,0.0,neutral
negative,0x89e82f3d3640be57:0x89dea3a11aa76fcc,Tracey Manzi,"Total rip-off. I went because I wanted to take my daughter to a pumpkin farm and it was close to my house. However, the farm is underwhelming at best and the cost of the pumpkins ($15 or more each) were 3-4x the cost of buying a large pumpkin at a local Stop-n-Shop. Needless to say, I won't be going back here to buy my Christmas tree.",0,Elwood Pumpkin Farm,112023182227585390145,1508642090659.0,1.0,0.6369,positive
positive,0x89c2598a1c2ab6dd:0x882baebe8ff1a558,Diamela Guzman,unknown,0,Canal Street Market,105982509285095501225,1564407183059.0,4.0,0.0,neutral
positive,0x89c26025cd445c1f:0xbd6a55667a4eb0a3,Lizz Agurto,unknown,0,IHOP,107914696779873293975,1470677965676.0,4.0,0.0,neutral
positive,0x89dd37c7c8e3d03d:0xa135e527b18b2f98,Robert Nelson,unknown,0,Red Line Diner,114724041009571159252,1616298012852.0,4.0,0.0,neutral
positive,0x89dafaa6e45bd9a7:0xa4e7432eebc674c4,William Zaczek,Good service,0,Binghamton Chrysler Jeep Dodge RAM,107229319653727803552,1532459225569.0,4.0,0.4404,positive
