sentiment_category,gmap_id,user_name,spam_label,business_name,user_id,time,rating
positive,0x89d288adc76781ed:0xf16caed2966d4eee,John Tinelli,0,Seven Dragon,111695647369074822279,1513298662704.0,5.0
positive,0x89c2453c5bb6dbe5:0x36400aa6f0440096,Rono Lubin,0,U-Haul Moving & Storage of Bensonhurst,112294714027711117724,1567677196762.0,5.0
neutral,0x89c25992887463ff:0x5170ae6bdb9863f6,Jay Jiang,0,Cotenna,114375228209897054288,1570427251677.0,3.0
positive,0x89c2e79a30327635:0xd6115822c0b86834,Andrea Cole,0,Amazing Savings Monsey,100584506858917495184,1573333838175.0,5.0
positive,0x89d18dab57070e17:0x391df437337d3b0,Alicia Paul,0,Uncle Alfred Sub Shop,111170173422771898433,1580572657588.0,5.0
positive,0x89c264b2a63f743d:0x6b13673550a4dc9a,Anthony Mazzucco,0,Public Storage,101994215805877753854,1535904514744.0,5.0
positive,0x89c259bf8beb1109:0xc0125ca4bb571bb5,John Kaiser,0,Catch NYC,108858874099254269395,1578881591093.0,5.0
positive,0x4ccc60c7fb39b383:0x498c69a6f286ecb3,Charlie Atkinson,0,Pizza Hut,118415979382889482550,1515992092603.0,4.0
positive,0x89c28d844d0cbefb:0xaea3e50ad2f7325f,Kimberly.A Williams.E,0,WAVE,104736859320248642561,1604091583276.0,4.0
positive,0x89c25e20a40e2957:0x83a366dfec49a356,Kumar Patel,0,5 Burro Cafe,111977550242265752891,1502833631595.0,5.0
positive,0x89de39d0d2e46979:0x17c25f519232e4ae,Kenneth West,0,Uncommon Grounds Coffee & Bagels,117516324136259748450,1593538164015.0,5.0
positive,0x89d2cc0def434f49:0x8efe29d5d6fd9b60,Rayne Hudson,0,Wendy's,104369306520957427701,1537496900402.0,5.0
positive,0x89dcb79b1bf2f8b1:0x86cf5b5c5d7a2609,Yitzy,0,The Flame,107744283927832266172,1598404351807.0,5.0
positive,0x89c25a275216c441:0x91873e57b885b100,高钧,0,Mika Japanese Cuisine,115021004460235961838,1434413453862.0,5.0
positive,0x89c25a1b774ee1f7:0x2a191353784cccaa,Lourdes Becker,0,Blue Smoke,104334224079952398604,1558084890647.0,5.0
positive,0x89c2f5c8970e4025:0x1c3a4cb492fd7049,Rayshaun Minter,0,Gem Pawnbrokers,104082838539728628931,1596751497983.0,5.0
positive,0x89c2877e9894078d:0x6ebcc091aa5b09de,Ibrahim Nawaz,0,Costco Wholesale,103648154092130727718,1523204448743.0,5.0
positive,0x89dc6cad65fb3617:0x2c0e920520d21bca,Ryan Mcgee,0,"Simmons Water Well, Plumbing and Drain Cleaning",106909972658575459058,1618424778057.0,5.0
positive,0x89d30ef04aad8d83:0x109fb4fdc565ffef,Sabrina Zmijewski,0,Denny's,101003523606791603846,1603156691429.0,5.0
positive,0x89c258e31d4457eb:0x2bb34c38744394ed,Tyler Hayes,0,Pod 51 Hotel,102159620868196922202,1492934634594.0,4.0
negative,0x89c25859be8019b1:0x408a9e0bd30e7c59,Gregg Zuman,0,Central Park Pedicab Tours,116465902139153301797,1560997799117.0,1.0
positive,0x89c25977021975f3:0xe1d5109b633b7387,Daniel P. Egan,0,Mercadito,105868668775640959021,1346498238774.0,5.0
positive,0x89c2598f361dc3b3:0xea0bcb0a8807f54c,Mike Catanzaro,0,Rubirosa Ristorante,106416378999913253227,1530480099782.0,4.0
positive,0x89c25cc03ee40f69:0x29c64e10531fd788,CALVIN DONALD,0,Remsen Flat Fix,111984191299790512406,1573104760441.0,4.0
positive,0x89d941af76d143c1:0x57409fa16f067909,Bill Hatfield,0,Bed Bath & Beyond,106278876600643000452,1546722217031.0,5.0
negative,0x89c25c9c6f1577fb:0xf4f49d61586e0cdd,Tremika miller,1,United States Postal Service,101727683560713665204,1460992583823.0,1.0
negative,0x89d6b1e4cc91cbff:0x7b612f0a618ab1b2,Joey Rosario,1,Kohl's,118219022304999716029,1540765014683.0,2.0
positive,0x89c2942fe4fb3fad:0x94a3b85112d990e6,Marna Howard,0,Morton's The Steakhouse,110052976154865355395,1580783453388.0,5.0
positive,0x89c258513c0121b9:0xc5b4d5d6bcdf7014,Cesar Carbajal,0,Otto's Tacos,112198457049669401700,1511844779517.0,4.0
positive,0x89c24b81206750b1:0x58c091cb40a53173,James Regan,0,Primark,103403251127938833291,1581293259977.0,4.0
positive,0x89c2ed587d8f3321:0x7af9bd7c402d0635,Anthony Rich,0,Dcp Auto Repair,113151842238859161891,1522467689543.0,5.0
positive,0x89d3132a5860e31f:0x46f083a4484ebc9e,janice piccolo,0,Nick's Place,102538921675542145903,1530634192548.0,5.0
positive,0x89c259b80906b07b:0xb308e605f057f916,Erik Stoffers,0,P.P.O.W Gallery,101840531995484009525,1406368585658.0,5.0
neutral,0x89c2e0fa94616227:0xee90b4c54e8bf449,K. Sabrina Austin,0,Select Home Warranty,104741449336332060755,1582902810156.0,3.0
positive,0x89c2599b54e5a8ff:0x850f8b34688cf796,daniel sheena,0,Nomad,104766990252571047880,1577471999221.0,5.0
positive,0x89d9f4206efdfdd7:0x98145a4c220b91a4,Antoine Murray,0,Pita Pita,105957895286323783167,1565694910063.0,5.0
positive,0x89c244d3bfcb286f:0xa7cc5d1867e41cf4,Sarvinoz Mamadaluyeva,0,Emir Palace,111009072580408747790,1518228611803.0,4.0
positive,0x89d3721399f576df:0x6a51171ad75106f1,Dave Matheis,0,Outback Steakhouse,105322405330697251934,1562199175125.0,5.0
neutral,0x89de0853be3b979b:0xe4f110c2b3e9e282,Alicia Capano,0,Taco Bell,100053655179924687785,1615852070821.0,3.0
negative,0x89dd941eab7b506b:0x2c522d46a885f752,John M,0,A&W Restaurant,117632041755561615620,1569781031440.0,1.0
positive,0x89e82acf7067c4e1:0x222271b0535ee80e,Tom Moran,0,Westfall Recording Company,109515880703193441055,1543450289122.0,5.0
positive,0x89e82a4a592f6739:0xf526858fca86115,Kevin Jordan,0,The Refuge,112475249200177478022,1523354210063.0,5.0
positive,0x89dd371b90eb2195:0x3cc2c9228099c7b0,michael lawrence,0,Stephano's on Main,107270199937279368593,1617580941125.0,5.0
positive,0x89c25c2642e1d365:0xeaaa198ea18149cc,Ana Maria Gutierrez,0,New York & Company,113991891888123917890,1499488840241.0,5.0
neutral,0x89c258967003a4f1:0x366be4a87e48f5c8,Hab Le Hibou,0,E.A.T.,115435850647001370135,1401380100436.0,3.0
negative,0x89c25a174200f0e3:0x592ab3bc5425b6cd,Michael Zaleskas,0,Trinity Place Bar and Restaurant,111208052402476684645,1544326786923.0,1.0
positive,0x89c27b5aab089567:0x4af44a556632de9d,Nicole Cruz,0,Bonefish Grill,104745064890377993400,1572784484432.0,5.0
positive,0x89d97e1415d94173:0xd6b4e4a27c05564f,Kellie Perry,0,Dougherty Pharmacy,100536610398223927968,1611064312903.0,5.0
positive,0x89c25a18c4a23525:0x8ad994c2b678e31d,Celio Castillo,0,Barleycorn,111312703307674041925,1489950686922.0,4.0
positive,0x89c2803d81d8fa4b:0xdd8c49d2fa4917f7,Melanie Rosen,0,Campagne House,102802083073981148747,1607299781542.0,5.0
positive,0x89c25c6b9e25fdc7:0x39a35242ca8c5831,Ellis Johnson,0,MacDonough Cafe,105174318672115018863,1546622270921.0,5.0
positive,0x89c2595fe5cadfe7:0x97408dd39bcc34b7,Laurent Molter,0,Juanchi's Burger,103400661015219831068,1486184562741.0,5.0
positive,0x89c24ee7bb5a128b:0x9c1f280d4d54e366,Ali Rowmein,0,Status Auto Group,117181461767675831600,1548299129457.0,5.0
positive,0x89c28b4d1f4c0349:0xa5a2683ba2bde0ac,Wayne Reuben,0,The Westchester Square Car Wash & Quick Lube,113195427103131831882,1610749821185.0,5.0
positive,0x89c2a88e4680d895:0xc4a1af5b04698960,Paula marrero,0,Smith Ridge Veterinary Center,100392421410670840273,1544359710305.0,5.0
neutral,0x89c25b4d44e87841:0xf8a795ed94c88986,Pete W,0,Starbucks,106953890488414788428,1557366189704.0,3.0
positive,0x89c2f4cefa6634bd:0x83e14209ae73ca8e,RSL S. (A.T .),0,Castle Hill Laundry Station,117165416355675650144,1608917451876.0,5.0
positive,0x89d10fe42dc465f7:0x5cad7da7abfe5eda,Pat W,0,Roots Cafe,114932521334299163821,1502075878777.0,5.0
positive,0x89da6c8444fc2c81:0x73385a6d9faaae05,Maria Carballo,0,Foxy's,103088339925790178310,1529384204475.0,5.0
positive,0x89dd1f41bce35abd:0x339dbee1a4648163,Chris Acosta,0,Mohonk Mountain House,109102192455088849895,1562891249800.0,5.0
positive,0x89c26fb6e8c1b19b:0xdf326ad20fb60d1e,Amanda Nandlal,0,Cordina Inspections & Consulting,110584679040243687604,1612328920445.0,5.0
neutral,0x89d041dcb1b3ffff:0x21090c5dbdf54974,Jenna Moore,0,Rita's Italian Ice & Frozen Custard,107761686531265516609,1476839661836.0,3.0
positive,0x89c258fbb9453b07:0xa2882778ff2a97b7,James Bingham,0,Microsoft Experience Center,113221549549106233245,1520549893663.0,5.0
neutral,0x89d9f1fce4a2de73:0x3f0d676151333dd5,zaher hajar,0,Holiday Inn Syracuse-Liverpool-Exit 37,101179679120080290351,1558397696615.0,3.0
positive,0x89dfccbf41a2b41b:0x6a82c2f5cd9e2579,Paige Miller,0,Moreau Lake State Park,104365236766241862150,1564748809713.0,5.0
positive,0x89c25fa8b71bceab:0xb7f799aaaabf8a09,Jose urbano Pilozo,0,Jackson House,112609326280881463221,1516714296411.0,5.0
positive,0x89c2585523aa2d55:0x831dafc2627c8d16,Claudio Quiroz,0,Tony's Di Napoli,103442304208047904274,1510246551117.0,4.0
positive,0x89dd4e4bb1b08469:0x400c2d9091462971,James Ronca,0,Kent Liquors,111852089856870246026,1533209472822.0,5.0
neutral,0x89c25a1741bc6685:0xe70dc8dafa48b340,Serra cf,1,Red Cube,113413603285626825876,1568770900118.0,3.0
positive,0x89e831b6db1d803d:0xfa7d6063abb86cda,Ricardo Mejia,0,Flores Restaurant,110022678188534103224,1572491407376.0,5.0
positive,0x89c2f37cb80715c9:0xd73f5ca83441153f,Chaoming Fang,0,New York Botanical Garden,100381794895144928282,1528238353962.0,5.0
positive,0x89d0e6fafd31356d:0x7ca74302a65b9b40,Dan Radigan,0,"Eastview Veterinary Clinic, PC",108130837773928218443,1582764242700.0,5.0
positive,0x89c25d0df6d83227:0xb9e834aaf08df413,burnet Sylvester,0,Verizon Authorized Retailer - Victra,114122500161648626475,1582395817903.0,5.0
positive,0x89d6ccf2fd0f3831:0xebfab74c7e46a4ef,Vera Shotwell,0,Lisa's Liquor Barn,102051482962509751521,1561896709847.0,5.0
positive,0x89c25c711622d96f:0xa4d53a100795e462,Chike Samuels,0,Milk & Pull Bed Stuy,100071016406551884706,1574537129002.0,4.0
positive,0x89d3e36e55beca8d:0x3bfc76489ebaab9c,Rosalind Krenzer,0,Verizon Authorized Retailer - Russell Cellular,111790640535698201187,1600818996226.0,5.0
positive,0x89c2f616b7088625:0x37e1743c11155f86,FOUDA YENAL,0,La Savane,110269192671955711503,1532611994092.0,5.0
positive,0x89d27101d6fc840b:0xf60ea19c4ee95627,Aniko Magyar,0,Brother's Bistro,117421340766045504353,1574014891830.0,5.0
positive,0x89d9f2b24475734b:0x714d9a9fa4187227,Ricky Pacheco,0,LODED,106611834572181715032,1567813478415.0,5.0
negative,0x89de734b873157e3:0xdb7cc2d7ae4ecdc8,Leonard Hoffman,0,Pep Boys,116662757965524836838,1445356003356.0,2.0
positive,0x89c259b6e7c4a3e5:0x48bff64d4d6963d7,Jenny Dahabsu,0,Highline Pizzeria,112375744538993051365,1531059103478.0,5.0
positive,0x89c2453738ad10e1:0x4e1b6453dd2c8650,Tz te,0,Talk N Travel Experts,116755223668872937669,1562269771879.0,5.0
positive,0x89c2495a8443704f:0xf2e84dddbcfa6b48,Annalisa Rizzuto,0,Dream Nail,110512066467755234018,1495569375359.0,5.0
positive,0x89c29502b88a001b:0x89a62f3ad35d062e,Dman,0,Smashburger,109554991274650457790,1597703097906.0,4.0
positive,0x89c258e324502567:0x526c7b526bf4ab10,Raul Martinez,0,Ess-a-Bagel,102021913081586175868,1544821590600.0,4.0
positive,0x89c25be48803ba9d:0x5287cfcbe6a72743,Yossi fogel,0,Food Expo,112174823398616308437,1509000987975.0,5.0
positive,0x89c2f2ef69f5d681:0x6e29274057020c54,carolyn,0,"Jonas Leibowitz, MD",113518730449151597076,1594306923340.0,5.0
positive,0x89c25f5dc6521641:0x6335fb053810cb35,Mauricio Sanchez beltran,0,Adega Wine & Spirits,100343873676578974838,1581732136070.0,5.0
positive,0x89c2685e1b92f8bf:0xd48338f6e34e4393,Joseph Jordan,0,Stop & Shop,101343709097015539487,1507440612397.0,5.0
positive,0x89c27e2a460b84bf:0x36cce11fd873d3ad,Karl Hlawaty,0,Starbucks,107609030646228997449,1490966684433.0,4.0
positive,0x89e85ffe77cf3ce7:0x9fc667ba21a3fdf8,emma rosenzweig,0,Tanger Outlets Riverhead,107719939709415329276,1533839107029.0,5.0
neutral,0x89d6b37f35836eb1:0xa7523d0447f9b7c5,Fiove Casilio Jr,0,Valero mount read,106338310502137331280,1553955619575.0,3.0
positive,0x89d6b582c96b5949:0x1dab328a65144bc5,Dorian Strong,0,The Great Escape Room Rochester,109144295738196020076,1604875786269.0,5.0
negative,0x89c24be42aff913b:0x959f642111a7a931,richard rodriguez,0,Novelli's Pork Store Inc,108230493404499113945,1549586909306.0,2.0
negative,0x89c25a19905f1f97:0xaec03956b144e2e,Ton van der Aar,0,Casper - World Trade Center at The Oculus,112784835597374830413,1579921899074.0,1.0
positive,0x89d190ce9a097da9:0xbe45026352a5160e,Dokken Tyler,0,Amvets,114025776898175601472,1604032993755.0,5.0
positive,0x89d30a94d602b7d1:0x16563b30418244f0,William Karnath,0,Dutch Mill,104469597786127201879,1521400173776.0,4.0
positive,0x89c24eb4be9c3b3f:0x5dba84afa9d32eef,Ralph Camposano,0,Violette's Cellar,113179718988657881686,1540651596302.0,5.0
positive,0x89e82dcff6e40b65:0x952e1809e6588da7,Joe Seligman,1,Ace Auto Wreckers,105996599012307499956,1573751953630.0,5.0
positive,0x89c2629367536af9:0x9203a02e41423160,Fillip Hord,0,SoBol,106032858250132573573,1532877248773.0,5.0
positive,0x89d375cd75980d07:0xf835dada013bc5ed,Rob Drier,0,Lowe's Home Improvement,109998993617484028332,1503505863129.0,4.0
positive,0x89c2942e1248ef09:0x42e07fb278b82954,R,0,Avis Car Rental,113534301485231954152,1539995666768.0,4.0
positive,0x89d174616decf683:0xb8fd07249d0c95b5,T,0,Cory Mark Home Farm,117977842236374995460,1578163108479.0,5.0
neutral,0x89de0d40d3f795f5:0xfdfc625a2dfff87,Loyal Dodson,0,Plaza 7 Commons,117490331026597078718,1582291761048.0,3.0
positive,0x89c2bec42b16dd4f:0x1341de05e058d86,Donna Moriarty,0,Budget Blinds of Ossining,102560588270170777123,1552843414659.0,5.0
positive,0x89c293c1b54e9b15:0x43f7af195f114133,Ralph Ocasio,0,Ralph's Famous Italian Ices,101953505103983130869,1597023868059.0,5.0
positive,0x89c25c89216b824b:0xc702ea6f401246e0,Shannon Warden,0,CTown Supermarkets,102731392029036455222,1536236399923.0,5.0
positive,0x4ccb1c8e93457447:0xe68cc1e48e22e65c,Steven Kennell,0,Meadowbrook Campground,112931465312172284287,1470265824517.0,4.0
positive,0x89e88b2ecb9c1e73:0x55afd7c57e3d853,Darren Delaney,0,Hyatt Place Long Island/East End,117992816262640254038,1563878103053.0,5.0
positive,0x89c25e1bbed587d3:0x5de24a705ca86413,Theodore DeLauro,0,Benjamin Moore - J & B PAINT & WALLPAPER,113233587494010594687,1564355545335.0,5.0
negative,0x89d6b2dd62af9a4f:0x4d7afaeb512be4e9,William Norbut,0,Burger King,102909229255300594909,1547696822888.0,2.0
positive,0x89c2ea0e2e1b5707:0xa32d17d8aef2f020,M.A.,0,The Grow Room,105129033348847900161,1576277710707.0,5.0
positive,0x89d94195e47927f3:0x3bcd4bf8ce3c65ca,Adrienne Knight,0,Olive Garden Italian Restaurant,103216715742418112572,1549709742437.0,5.0
positive,0x89d304b0eaccbb35:0xcda4223f5d6ae44,Susan Hawkins,0,Village Veterinary Clinic of Hamburg,109494164563668901756,1616695326120.0,5.0
positive,0x89c24f9883c880e5:0xa1ddb2d3da2ce0d8,Maryanne Baker,0,King Souvlaki,117609586716374710699,1570146684166.0,5.0
positive,0x89d129ad6c780f99:0x18f5e522bc7f5bb5,Sue Bruen,0,Simply Crepes Cafe and Catering of Canandaigua,105288374412145701947,1569777960213.0,5.0
positive,0x89d0483151cfcdfb:0x495b0c8af4ee909f,David Cormany,0,Radisson Hotel Corning,113901953137545524352,1534573350824.0,5.0
positive,0x89c28d9030d301e3:0x20373dbe2499ad8d,I Remember The Goat,0,Texas Roadhouse,105931406024807151056,1513952613256.0,5.0
positive,0x89e84609616d7bfd:0x3ea58a4b902138b1,Henry,0,Fairfield Inn by Marriott Medford Long Island,unknown,1552867200000.0,-999.0
positive,0x89c25bb1b0287161:0x5403ad98e1b4ed64,Mia K Arakaki,0,Bati Ethiopian Kitchen,105675289704925712989,1529122329477.0,4.0
positive,0x89d2abc9271e15a9:0xbd34c50eaa8c659c,Mary Degnan,0,Farmer Brown's Beef & More,113518052223378304702,1571578403595.0,5.0
positive,0x89c258e2900bd1c1:0xcad80b5c034e2281,Tamara B,0,Morton Williams Supermarkets,110875768675033320266,1602793813719.0,5.0
positive,0x89c25a4e57435fc1:0xb672b013ca5041e5,Suzie C,0,PetSmart,116629688407437209758,1509073439366.0,5.0
positive,0x89e9d4c0919b7b19:0xaa0259f169a7fd8e,Karen Stolberg,0,Wendy's,103488312142718696286,1561406307961.0,5.0
positive,0x4ccd490aab840cf3:0x290406ce2252f14b,Brian Riordan,0,Lyric Coffee House,111570158624765169610,1564263627617.0,5.0
positive,0x89c25a184b68ceb1:0x98eb3a8fd8afb077,lizi make up,0,Starbucks,109812250443915235404,1582814647429.0,5.0
positive,0x89c259b414a91deb:0xef73df88b85478e0,POL,0,Hudson Yards,107884140687390958709,1536947874431.0,5.0
positive,0x89d049cb7f5ffc17:0x5ab808c829bf3e5a,Chad Swain,0,Wild Ginger,100281136056584233274,1456500985667.0,5.0
positive,0x89d6b46876c63c97:0x545b8a97ea9f699,Ashley Dorr,0,Frank's Upholstery & Furniture Repair,107712077382069285028,1576693042922.0,5.0
positive,0x89c28780d702c2e1:0x93b71eb651b46201,Christian Guzman,0,Apple Roosevelt Field,104333600362270496397,1551133249227.0,5.0
positive,0x89dd2ddcef6ffc2f:0xc98582e0e8059967,Luis “Capri” Duprey,0,IHOP,101607167593557640391,1507045520085.0,5.0
positive,0x89de3fadc6de10cd:0xbdad53360c581306,Rhonda Posey,0,Home2 Suites by Hilton Saratoga Malta,111033561876918321360,1565786637691.0,5.0
positive,0x89d14b1343c43457:0x39867a9a69ee8b00,urbain tsiba,0,Asia Food Market,100278180080994231765,1507407524958.0,4.0
positive,0x89dda59fd54ffbb9:0xb0bf232d1ce68abd,Ross Tysdal,0,Kindred Spirits,103417100015753002785,1602085149637.0,5.0
positive,0x89c2595037a1048b:0x92ca677a2ca48a22,Sarah Phillips,0,Plus BKLYN,115128213190653618465,1522987780769.0,5.0
neutral,0x89c2882b13a437ff:0x563ac5e11c5d189b,Tony G. Yi,0,LA Fitness,101347072778140613363,1531047950849.0,3.0
positive,0x89c3291721cfca6b:0xfa3cdce222512ab6,Lisa Marie Torres,0,Just-A-Buck,102049078174366929243,1620762016232.0,5.0
positive,0x89c258560aeef31d:0x42b8e1082d336c3f,Gerrit Harmsen,0,M&M'S World,102565197999215937403,1578764491508.0,5.0
negative,0x89dfd1f2100585cd:0x8ac359bf42e66a30,Donna Galvani,0,McDonald's,116901338234461472652,1548518995557.0,1.0
positive,0x89d372fc00000081:0x732746ea6ccf6c9d,Randy Carson,0,Tops Friendly Markets,105919630676034915110,1510271949864.0,5.0
positive,0x89d9f38d3f78bda7:0x25832027816afcfe,Betty Varricchio,0,Storming Crab™- Seafood Restaurant Syracuse,107911055530644264737,1551564641920.0,5.0
positive,0x89c25f1a67ece2ff:0x2cfb428fc9be6782,Ariel Munoz,0,Mamajuana Cafe Queens,115280303848261413898,1452628021821.0,5.0
positive,0x89d2df8ba79d5f31:0x26d3bfd50be26573,Curtis Schraft,0,Dollar General,109945738574260777299,1578612932835.0,5.0
neutral,0x89c261f04f56b02d:0xbf9a66e82e662c8e,Dennis Kim,0,Rolly Kimbab,102547278652896093193,1471740950413.0,3.0
positive,0x89e8488955833c93:0xb0c93ea068983f7a,David Martinez,0,Brookhaven Ecology Site,101161294217473605651,1560425389688.0,4.0
negative,0x882d5339b6efffff:0x43b5d9535380f5a8,Eddie Carter,0,The Fish,105013372112020843816,1596385960704.0,1.0
negative,0x89c25f8fc5b9bc09:0x6158201499766d96,gulhan damlahi,0,Alamo Rent A Car,111588377761506490312,1616703514216.0,1.0
neutral,0x89d312359cf179cb:0xb71ef23366bb0c04,Michael Albert,0,Buffalo Grand Hotel & Event Center (formerly Adams Mark Buffalo),115947779286562651062,1476506947272.0,3.0
positive,0x89de74b5dff12267:0x99d96a08ce7b7be4,john shagalski,0,Michaels,113043151125699250818,1594143995944.0,4.0
positive,0x89e8364d749275b7:0x17c29a55da15ed18,Christina Maratto,0,Varsity Home Service,104257404363546301972,1564920076117.0,5.0
positive,0x89c2f62801e7b963:0xd4e12e0a9a720f1e,George Furukawa,0,Pio Pio 6,100700927065743716199,1571255930049.0,5.0
negative,0x89c307edb0b840e9:0xb811772b5f341137,Gavin Williams,0,McDonald's,106668256763934173218,1481662171627.0,1.0
positive,0x89c258e3c19cabbd:0xb514cbc3d0f7361d,Adam Calcanes,0,212 Steakhouse,103719140095826485119,1577835839061.0,5.0
neutral,0x89c264150e65d803:0x17efe5921b20790f,Kyle Correll,0,Walmart Supercenter,117318108555491071940,1502832086834.0,3.0
positive,0x89c25b9d0b69f21d:0x39790976234bcc58,KCasey H,0,Gloria's,107990346807522074723,1540015040587.0,5.0
positive,0x89dfcf602f829847:0x71d54fcf74f57425,Jennifer Aiken,0,WellNow Urgent Care,113380618731161132361,1610291316748.0,5.0
positive,0x89c2f3f0e6d02e41:0xd94f18377882b31b,Roberto Pinz,0,Homer's Run,100206867914144477875,1550703580811.0,4.0
neutral,0x89c2f3808624e9bb:0xaa37445d60860a35,Ismael Pavia,0,Parrilla Latina,103542921054601826905,1496250411084.0,3.0
positive,0x89dd32203daa6ca1:0x80124f37fa6a97a3,Bill Bernstein,0,The River Grill,104024268968183721197,1531723256845.0,5.0
positive,0x89c27ec4926804fb:0xa2f34766caa05b37,John Chiarello,0,John Moore's Deli & Caterers,100692467889819237691,1594562403005.0,5.0
positive,0x89c258e4d0cd0a3f:0xdda0415a82b77fa0,Susan Goodman,0,Pedre Integrative Health,116433582185459898261,1607298728574.0,5.0
positive,0x89dfd02b07446a21:0x6259a487f7195732,Carolynn Carpenter,0,Applebee's Grill + Bar,116097517059521105804,1561940566135.0,5.0
positive,0x89d30569a15fc179:0xd7871fa8337db094,Tim Crowden,0,Tops Friendly Markets,101219703693895997117,1553291619150.0,5.0
positive,0x89c260b2d6abc0c5:0x106061acd774088d,Anan Kaur,0,Tandoori Hut,101276688620618717490,1596131746858.0,5.0
negative,0x89c264cbe3941a71:0xbd94ddd4c3774cd6,Mark J,1,"Flagship One, Inc.",114894245859934679054,1578611014357.0,1.0
negative,0x89c2f27754351387:0xbdf7b19b5534becb,Pamela Monegro,1,Yonkers Office - New York Department Motor Vehicles,115241500845088623857,1571415960329.0,1.0
positive,0x89c25de37f63ef4f:0xa49461a8c80fa05f,Harinder Khaira,0,KFC,106422672625618955418,1575660617975.0,4.0
positive,0x89c2f41397012f33:0x3be59948c1dbc2e9,Ricardo Benavides,0,McDonald's,114329139819116835601,1601485694141.0,5.0
negative,0x89d9ee41269d94bf:0x17f00387abcf208c,Jessica Barbato,1,"CNY Spine and Pain Medicine, LLC",104740117159992333364,1528466892242.0,1.0
positive,0x89c2812d2a30a1e7:0x439c8ab223469c9e,Christina Ruggiero,0,Westbury Jeep Chrysler Dodge RAM SRT,110050547291449643198,1521322254815.0,5.0
positive,0x89c26465f6ab0215:0x95b1d9677c148eb4,Luis Pimentel,0,DXL Big + Tall,117276153234880423020,1551557224745.0,5.0
negative,0x89c2f4684fe87469:0xd933e2cf2f45dbdd,Joeon Ortega,0,KFC,106120023841976070730,1520613605005.0,1.0
positive,0x89d98d55dc15b203:0x33cc20df9725fe83,AA,0,Fairfield Inn & Suites by Marriott Syracuse Carrier Circle,unknown,1535414400000.0,-999.0
positive,0x89c2ecd62f50e515:0x3ddda7b7ac393e1f,GodsFake,0,Sprain Ridge Park,112066016626621669297,1541375096584.0,4.0
positive,0x89dde052cb1b29a3:0x1f11957f1e9e4860,Michelle Sanchez,0,Marshalls,118090475143914559817,1487613997116.0,5.0
positive,0x89dd3167df9118d3:0xfd6e47ea3dee8720,Sebastian Ovide,0,Wee Play Tots Park,102299665589812229500,1550584561381.0,5.0
positive,0x89c25855998a42cb:0xd1473c215ffa6c9,Abbie-Leigh Alderson,0,Havana Central Times Square,116894586618485271204,1583351705738.0,4.0
positive,0x89c2f4375c0fd927:0xc01af73ef65d608d,JULISSA MARTE,0,Loja's Pizza,117229364408513991331,1543465544475.0,5.0
positive,0x89c244b88d2c3e1b:0x39d043d993735d6d,Chaya Leah,0,Kolbert Playground,103028150597824627973,1562104803449.0,4.0
negative,0x89c25fbaf2dec833:0x93c0c10cb6008570,Ana Caba,0,La Ruana Paisa Restaurant & Bar,109704058222998138106,1573872711813.0,2.0
positive,0x89d134d90234cd19:0x6ec9a6263be56db0,Terry Heffernan,0,Pittsford Farms Dairy,102013676305016815492,1565200152782.0,5.0
positive,0x89daee67c3e9281d:0xc0ab590411dba961,Leesa Sage,0,Mr. Tire Auto Service Centers,102358262867953901475,1553106682900.0,4.0
positive,0x89dd2e611535cb01:0xc14a9f6633c298be,Vincent Spizzo,0,IL Cenacolo,103684501924724025774,1480820040350.0,5.0
positive,0x89d133121de782bf:0xd78321128edce08e,Jaylan Rivera,0,AT&T Store,116954016287378953743,1548348722657.0,5.0
negative,0x89e82d7fcf318f07:0x4ce4dfc3c7435dc9,Harry D,0,Chase Bank,103724777018966080671,1592410394668.0,1.0
positive,0x89e88b2eaaff3b39:0x81062ad8d69ad9c0,Denise Scarbeck,0,Long Island Aquarium,116762667695904987457,1541871937532.0,5.0
positive,0x89d31ad96dcb4ab5:0xa0e56c671a0b487c,roger wiechec,0,West Herr Chevrolet of Hamburg,115118382409849006657,1434322072250.0,5.0
positive,0x89c25f070bf61bc7:0xc51a25db1ac5159d,Martin Chavez,0,K&L Delicatessen,105650746255934676552,1437531221137.0,5.0
neutral,0x89c259aca56cba89:0x1af6b7ba946c123c,Raphael Rivas,0,Dunkin',104038744742703255857,1495378058019.0,3.0
negative,0x89c259879abcc2e9:0x6cc6e3f681f714c,Edward Kwan,0,99 Favor Taste,108907816098449322236,1543622109110.0,2.0
positive,0x89c2e7eff9a7b9b9:0x5e2a7678e3bfe5a2,Omar Ramirez,0,TurtleBoo,100471757648023317607,1528346481953.0,5.0
positive,0x89c25856811ef28d:0xbbdb4230bf70a7ca,Stas Ushomirsky,0,La Masseria NY,105075038997934876695,1302567589468.0,5.0
positive,0x89dd3e01d712cacd:0xc2b3ef5d48253f58,Lovina Roy,0,Ocean State Job Lot,105847887539207371202,1540252367278.0,5.0
positive,0x89c258f78cd403b3:0xa18e5ef4aa019447,Morne Botes,0,Hooters,103083594465280438475,1509989295000.0,4.0
negative,0x89d04832d819cc81:0xcaa5f53d8329c6c3,brock ohart,0,Steuben County DMV Office,100603874747549719849,1621260335456.0,1.0
