sentiment_category,rating_category,gmap_id,business_name,user_id,rating,text,user_name,time
positive,taste,,Kaliteci,,5,We have a full breakfast and pay 20 TL. Isn't it perfect?,Elif Parlak,
positive,indoor_atmosphere,,Kaliteci,,5,We had a pleasant breakfast in a bright environment.,Serafettin Buber,
negative,outdoor_atmosphere,,Kaliteci,,2,There's a mess inside; the business really needs to improve on the organization.,Gulsen Erdem,
positive,indoor_atmosphere,,Kaliteci,,5,A bakery and Patisserie that offers quality; delicious and plenty of options.,Burhan Yilmaz,
positive,taste,,Kaliteci,,5,Great cafe. Excellent staff. Brilliant cakes and pastries.,Shima Rahman,
positive,taste,,Kaliteci,,5,Thanks for great breakfast experience!,Seyhan Cavit,
positive,outdoor_atmosphere,,Kaliteci,,4,It seems like the products were better last year.. There is always a queue.,Fatih Bilgic,
negative,taste,,Kaliteci,,2,The donut had no filling in it so it was like sweet bread.,Egor Grai,
positive,outdoor_atmosphere,,Kaliteci,,5,Loved.,Rasit Simsek,
positive,menu,,Sanukiya,,4,Prices were cheap. But the queue was too long. I liked the flavors as a korean.,Jinah Lee,
positive,outdoor_atmosphere,,Sanukiya,,4,A delicious udon that you can enjoy even in the middle of summer! It was very hot; cramped and crowded with people and I had two bowls of udon and a side dish with two bottles of booze.,Sean Lee,
neutral,taste,,Sanukiya,,3,The set composition was good! Chicken egg rice and karaage were delicious. Many Koreans come here for udon. Waiters are friendly and service is fast!,Ashley Hsu,
positive,indoor_atmosphere,,Sanukiya,,4,Lovely and delicious..,Aaron Kson,
positive,outdoor_atmosphere,,Sanukiya,,4,5-10 min walk from the Louvre (depending on which side you come from). I ate really delicious things. I would definitely recommend.,Noah Bread,
positive,menu,,Sanukiya,,5,The best udon restaurant in the capital! Few tables however; making a lot of waiting at peak times.,Marine Mizu,
positive,taste,,Sanukiya,,5,The queue was not that long fortunately! The staffs were all very kind and welcoming. The food was amazing! The udon was the hero; it was very flavorful & juicy!,Arthur Jonathan,
positive,indoor_atmosphere,,Sanukiya,,4,There were few tables and chairs inside.,Marie Batani,
positive,menu,,Sanukiya,,4,Best udon in Paris. Well Korean celebrities visits it too. Just a little bit crowded.,Augustine Diamond,
positive,outdoor_atmosphere,,Sanukiya,,5,"As an udon restaurant close to the Louvre; it tastes just as good. There's quite a line at lunch, but your turn comes quickly.",Birkan Haydar,
positive,taste,,Sanukiya,,5,The tempura here is amazing.,Michael Lam,
positive,indoor_atmosphere,,KFC,,4,Fast food restourant with a nice view. Staff are also friendly; mostly frequented by tourists.,Alev Oksay,
negative,outdoor_atmosphere,,KFC,,1,Very very bad food and very bad service 0/10.,Yusuf Kirma,
neutral,taste,,KFC,,3,A very small hamburger. I can say that there are places where you can eat bigger and delicious hamburger menus for cheaper. The place is very busy and small. Finding a place to sit is a miracle.,Pinar Atici,
positive,menu,,KFC,,4,Classic KFC.,Serkan Yilmaz,
positive,indoor_atmosphere,,KFC,,5,I love fried chicken; I love KFC.,Gilbert Sullivan,
neutral,indoor_atmosphere,,KFC,,3,The menu I ordered was served hot; I ate it with my mouth and it was really perfect. But the place is very small and full to the brim. There is no place to sit.,Anil Senyurt,
positive,outdoor_atmosphere,,KFC,,5,It was delicious!,Rabia Ozturk,
positive,taste,,KFC,,4,The chickens are very nice and tasty; I will not say the same for the hamburger.,Resit Cardak,
negative,menu,,KFC,,1,Not friendly; zero customer service. Pretty disappointing. Limited ketchup sauce only two per customer..,Hilal Keser,
negative,outdoor_atmosphere,,KFC,,1,They applied extra price because we were tourists; they tried to defraud us officially.,Irfan Ahmet,
positive,taste,,KFC,,5,"The place is very nice; I think, the food was fresh and good; one of my favorite places.",Fatma Zullu,
positive,menu,,Kruvasan,,4,I ate a lot of croissants; but this was the best quality beautiful croissant I've ever eaten in my life. Crispy on the outside; with lots of butter on the inside; the smell was amazing.,Beste Yalcin,
positive,indoor_atmosphere,,Kruvasan,,4,The place was crowded when we first went. We preferred chocolate croissants. It was fresh and beautiful.,Sila Gezgin,
positive,taste,,Kruvasan,,4,Three of us went and had Avocado & Poached Eggs; Sausage Scrambled Eggs; Mushroom Scrambled Egg Croissant. I didn't like the avocado croissant because I don't like avocados.,Furkan Isik,
positive,outdoor_atmosphere,,Kruvasan,,5,It's a very enjoyable place. The croissants are amazing! The butter feels very good in mouth; it is crunchy. Salty and sweet; they're all great.,Nurican Yegenoglu,
positive,indoor_atmosphere,,Kruvasan,,5,I recommend..,Ali Cakir,
positive,taste,,Kruvasan,,5,Wonderful. The amount of butter used in the croissant was so good that it never lost its taste and crunch. The coffee was fresh and of good quality.,Ayse Simge,
positive,menu,,Kruvasan,,5,Cheesecakes are a price / performance product; if they have it; you have to try it immediately. The teas were also very good.,Ahmet Cobanoglu,
neutral,outdoor_atmosphere,,Kruvasan,,3,It was too busy for a Monday. We waited 45 minutes.,Berker Gul,
positive,indoor_atmosphere,,Kruvasan,,4,The waiters were indifferent; I was not satisfied.,Melih Ser,
positive,taste,,Kruvasan,,4,The croissants were delicious but tasted a bit bitter due to overcooking. The croissant with adjika was excellent. But we waited a long time,Meryem Guven,
neutral,menu,,Kruvasan,,3,You wait in line for 20-50 minutes when you leave. Eating the poached egg croissant left a strange feeling in the mouth. Egg with mushrooms was unsalted.,Mesut Mutlu,
positive,outdoor_atmosphere,,Midyeci Ahmet,,4,Each mussel costs 7 liras. The place is big can sit inside and outside. There is a Bosphorus view in the place.,Gulsum Kirec,
positive,taste,,Midyeci Ahmet,,5,The kokorec and sauced mussels of this branch next to the sea are quite good.,Guhur Gursan,
positive,indoor_atmosphere,,Midyeci Ahmet,,5,"In a word, super. No need for expensive places. Very tasty; very clean. You can sit at the tables overlooking the Bosphorus and have a pleasant and reasonably priced meal. The staff is very caring.",Mehmet Cavdaroglu,
neutral,menu,,Midyeci Ahmet,,3,Expensive.,Ozge Saglam,
positive,taste,,Midyeci Ahmet,,4,Not too good; not too bad either.,Mustafa Pektas,
negative,outdoor_atmosphere,,Midyeci Ahmet,,1,10 mussels + half a kokorec is 240TL. Also; the place smells like toilet.,Eray Akkus,
positive,indoor_atmosphere,,Midyeci Ahmet,,5,I had the chance to try classic mussels and mussels with sauce. Both were beautiful. Kokorec was also good.,Rifat Ozbek,
positive,menu,,Midyeci Ahmet,,4,Prices are a little bit high but tastes are nice.,Turan Yazici,
positive,indoor_atmosphere,,Midyeci Ahmet,,5,In a word; it is magnificent; this is the heart of mussels in Istanbul. Atom kokoreç must be tasted. The mussels with sauce are another good one..,Ahmet Aktas,
negative,taste,,Midyeci Ahmet,,1,Taste has deteriorated compared to the past. I guess it's because he's famous. I do not recommend; you can eat betters in other restourants.,Murat Yazicioglu,
positive,outdoor_atmosphere,,Midyeci Ahmet,,5,Magnificent view and legendary taste; and kokorec is also very good; I recommend it to everyone.,Ayhan Unlu,
positive,indoor_atmosphere,,Kalkanoglu Pilav,,5,"If you go to Trabzon, it is a place you should definitely visit. I knew it was a historical rice cooker; and it tasted great.",Burak Aygordu,
positive,taste,,Kalkanoglu Pilav,,4,Rice and roast are delicious! The inside can be visited like a museum; the employees are friendly. It's a bit pricey though; bring cash with you.,Yagmur Akyol,
neutral,outdoor_atmosphere,,Kalkanoglu Pilav,,3,The rice was very oily but the roast was delicious. We paid 450₺ for 3 people. Prices are a little high.,Eren Demir,
positive,menu,,Kalkanoglu Pilav,,4,Dishes were really expensive.,Abdullah Hergul,
positive,indoor_atmosphere,,Kalkanoglu Pilav,,5,It's just perfect; there is nothing to say.,Meltem Sari,
positive,taste,,Kalkanoglu Pilav,,5,A very authentic place; its roasted meat and bean on the rice is legendary… 1 portion is enough.. The taste of the compote they serve is indispensable…,Hasan Gemicioglu,
positive,taste,,Kalkanoglu Pilav,,4,2 roasted meat on rice + a ayran and a compote; a total of :220 It was nice that it was better roasted than rice.,Faruk Gor,
positive,outdoor_atmosphere,,Kalkanoglu Pilav,,4,I tried it after the positive reviews. Its rice and compote are nice. However; there are places in the Black Sea where I ate better roast beef. It's not a place I can say you should try. Prices are reasonable. The place is nice; the service was good.,Omer Kucuk,
positive,indoor_atmosphere,,Kalkanoglu Pilav,,5,I have never eaten such delicious roasted rice anywhere. Service presentation and environment was very very nice.,Bekir Sucu,
neutral,menu,,Kalkanoglu Pilav,,3,My order arrived late and cold. Prices were high.,Sebnem Yilmaz,
positive,outdoor_atmosphere,,Kalkanoglu Pilav,,5,An incredibly beautiful atmosphere with its historical texture and story. We preferred Roasted Meat on the Rice; it was delicious. Portions are very filling.,Enver Cirpici,
positive,taste,,Monica Kitchen,,5,This is a place we always go for peri peri burger and crispy ravioli. Thanks for the treats.,Sena Akcay,
negative,menu,,Monica Kitchen,,2,We ordered the Cream Croissant. The chocolate was bitter and too liquid; I think it would be better if Nutella was applied. It was not a dessert worth the price. (145฿). They also forgot the tea I ordered.,Emre Guney,
neutral,indoor_atmosphere,,Monica Kitchen,,3,It is much better decorated and the quality has been improved considerably. When you enter; a very pleasant cafe atmosphere and ambiance welcomes you. I recommend sitting close to the wood stove. We ordered breakfast and were satisfied. Toilets were very; very dirty.,Murat Ozyurt,
positive,outdoor_atmosphere,,Monica Kitchen,,4,I drank Turkish coffee; it was good.,Arife Yalcinkaya,
positive,taste,,Monica Kitchen,,4,The products were delicious; the atmosphere was nice. Prices are reasonable; service needs improvement.,Dilara Azak,
positive,outdoor_atmosphere,,Monica Kitchen,,5,Great viewed restourant.,Huseyin Donmez,
positive,menu,,Monica Kitchen,,5,I really liked the atmosphere. The breakfast was very good and worth the price. It is not very expensive; but it is not very affordable either; I think there are ideal prices. Desserts were also excellent.,Selen Badem,
positive,indoor_atmosphere,,Monica Kitchen,,4,They are not good in hygiene; portions are big; taste is good; prices are above average.. View is good.,Seda Seven,
neutral,outdoor_atmosphere,,Monica Kitchen,,3,Slow service; average taste.,Fahrettin Kir,
positive,taste,,Monica Kitchen,,5,In short; the plates brought to you are no different from the ones on the menu. Pizza is definitely in the top three I've ever eaten.,Cem Yarimbas,
positive,indoor_atmosphere,,Monica Kitchen,,4,It's a nice cafe. A little curly haired busboy there was very kind to us. The service was nice.,Huseyin Demirel,
positive,outdoor_atmosphere,,Sevinc Pastanesi,,4,We came across the Pavlova dish; it was delicious. Their fruit pasta wasn't bad either; but the kids really liked it. The staff is very caring and helpful.,Metehan Salih,
positive,taste,,Sevinc Pastanesi,,4,Izmir bomb was nice. The ice cream tasted like milk (not goat's milk) that I was not used to; but it didn't bother me.,Atahan Nuhoglu,
positive,menu,,Sevinc Pastanesi,,4,I am attaching the photos I could take about the menu and its prices. Overall it wasn't bad.,Savas Caner,
negative,indoor_atmosphere,,Sevinc Pastanesi,,2,Although it is a classic; its products are ordinary. Prices are expensive for the quality.,Murat Seven,
positive,outdoor_atmosphere,,Sevinc Pastanesi,,5,Lemonade and desserts were terrific.,Hamza Mutlu,
positive,taste,,Sevinc Pastanesi,,5,Everything we ordered was excellent especially the Pavlova cake.,Sibel Kaynak,
positive,indoor_atmosphere,,Sevinc Pastanesi,,4,Great ambiance.,Seval Bilgin,
positive,outdoor_atmosphere,,Sevinc Pastanesi,,4,I tried Pavlova but it was not what I expected. But it could also be about my choice.,Mehmet Hatip,
negative,taste,,Sevinc Pastanesi,,2,We tried Tripple Berry Cheesecake and Pistachio Ice Cream; Strawberry Ice Cream. It was a complete disappointment for us. Especially the pistachio ice cream was highly praised; we couldn't understand why he was bragging.,Betul Uzunoglu,
positive,menu,,Sevinc Pastanesi,,5,Menu was like that. Average business.,Cenk Basbolat,
positive,indoor_atmosphere,,Sevinc Pastanesi,,5,Prices too high Turkish coffee 42.5TL Salty cookies weak.,Ian Hooker,
positive,outdoor_atmosphere,,Hasan Usta,,5,Spacious; clean and comfortable place. Employees concerned. We didn't wait long for the order. It was one of the best lahmacun I've ever eaten. Prices are affordable.,Ali Cebeci,
neutral,menu,,Hasan Usta,,3,It is a place that can be preferred for taste; but the appetizer variety is very weak. The toilets smelled.,Burak Gelen,
positive,taste,,Hasan Usta,,5,The food is very delicious. I congratulate the value and sincerity of the employees in their work.,Ahmet Alas,
positive,indoor_atmosphere,,Hasan Usta,,4,The space is comfortable and spacious. The service is fast; the staff is concerned. There are many types of kebab. We ordered shish shish and Adana; the taste is satisfactory. Prices were like market average.,Bilal Duzenli,
positive,outdoor_atmosphere,,Hasan Usta,,5,Taste; hygiene; speed;service were all very good. I went for a late dinner; everything was very good.,Firat Gurcan,
positive,indoor_atmosphere,,Hasan Usta,,5,We came from out of town. Kebab and skewers were great; and the strained yogurt appetizer was delicious; we will definitely come to you next visit.,Dilan Karaaslan,
positive,taste,,Hasan Usta,,5,The staff is very interested and fast; the environment is very nice; the food and appetizers are very tasty.,Yildiz Kapidar,
positive,indoor_atmosphere,,Hasan Usta,,4,I liked the kebab and salad; but I can't say the same for their appetizers. It was less in variety; unfortunately; it was unpleasant for those who came. The ambiance was great.,Ayse Gokoglu,
positive,menu,,Hasan Usta,,5,It's delicious and the prices are reasonable. The appetizers are very filling and satisfying.,Ferhat Karatay,
neutral,menu,,Hasan Usta,,3,We were satisfied with the food; but the toilets are very dirty; I am deducting points from this issue.,Metehan Karahan,
positive,taste,,Hasan Usta,,4,Three Portions of Adana Kebab on one skewer and 3 drinks for 106 TL. My expectation was higher in terms of taste; but I cannot say that I could fully find this expectation. But the side dishes were not bad.,Ahmet Demirci,
positive,indoor_atmosphere,,Magro,,5,Highly recommend for a different and delicious experience. Being on the beach is very good as a place. Toilets are clean. No bad odor or irritating.,Fatma Yardim,
positive,outdoor_atmosphere,,Magro,,5,Everything really appeals to both the eyes and the stomach. They have an incredibly beautiful and varied menu. Prices are reasonable according to the taste; quality and satiety of the menu.,Selda Can,
positive,taste,,Magro,,5,Every meal is a source of happiness at Magro. This time we tried chicken with almond sauce and Mac and cheese bolognese; it was delicious. Portions are very filling and very reasonable for the price.,Kardelen Acar,
negative,menu,,Magro,,2,Magro is a really nice place in terms of design. I ate chicken broth soup; tomato soup; magro burger and grilled sea bass. Presentation; portion and taste are good. However; it is very expensive.Service sucks.,Alper Yildirim,
positive,outdoor_atmosphere,,Magro,,4,Unique in Alsancak Kordon.. Good food; especially chicken wrap is awesome.,Burak Cam,
neutral,taste,,Magro,,3,It is a classical home breakfast; so it is expensive for home breakfast.,Sibel Kadirli,
negative,indoor_atmosphere,,Magro,,1,Bad breakfast experince for me.,Haluk Suter,
positive,menu,,Magro,,5,Everything I ate that in a super menu; was very good. I recommend this place to everyone.,Fatih Sarac,
positive,indoor_atmosphere,,Magro,,5,Great service; great food; everything is great!,Nils Reinke,
positive,taste,,Magro,,5,Nice and beautiful place. The breakfast spread was hearty and good. Prices are normal.,Nevin Gultepe,
positive,outdoor_atmosphere,,Magro,,4,Margarita pizza is pretty good. The atmosphere is also nice. Toilets are very clean.,Mustafa Acar,
positive,indoor_atmosphere,,Duveroglu,,5,We came here for the first time; we just tried the doner; it was good; the treats were not bad; the staff was very interested.,Saliha Senyildiz,
neutral,taste,,Duveroglu,,3,Lahmacun tasted good and was filling. Some of the ingredients used in the salad started to deteriorate.,Adil Korkmaz,
neutral,menu,,Duveroglu,,3,They've updated the prices and it's as if they have reduced the portions. It is irritating that the edges of the plates are broken.,Aylin Saglam,
positive,outdoor_atmosphere,,Duveroglu,,5,Liked.,Cihan Kures,
neutral,taste,,Duveroglu,,3,I didn't like Iskender; the meat was not of good quality.,Murat Cihanoglu,
neutral,indoor_atmosphere,,Duveroglu,,3,Even though it's not as good as it used to be; it's still my choice. I would be more satisfied if they boiled the stuffed meatballs.,Cigdem Karakaya,
positive,menu,,Duveroglu,,4,Good in general. Quality for Kızılay and its surroundings. Lahmacun doesn't taste old...,Can Akkaynak,
positive,indoor_atmosphere,,Duveroglu,,5,I go here for the lahmacun; I haven't tried their other dishes; but the lahmacun is very good.,Berkan Serin,
positive,outdoor_atmosphere,,Duveroglu,,4,I eat it by putting adana kebab in between the lahmacun. Legend is delicious; try it!,Ali Tavus,
positive,indoor_atmosphere,,Duveroglu,,5,Service is good. Lahmacun was delicious.,Talip Tarhan,
positive,taste,,Duveroglu,,4,Turkish meat doner was good; liked.,Richard Drew,
positive,outdoor_atmosphere,,Rumeli Iskembecisi,,5,"Service, respect, taste literally 10/10.",Ozgur Akbiyik,
positive,indoor_atmosphere,,Rumeli Iskembecisi,,4,Definitely a good tripe soup; but I've had much better ones. Very clean place; prices are a bit expensive.,Kaan Dogu,
neutral,taste,,Rumeli Iskembecisi,,3,In terms of taste; I can't say it's too good because we drink much better ones. As a business performance; even bread is sold for money alongside soup.,Mehmet Durmaz,
neutral,menu,,Rumeli Iskembecisi,,3,Portion is enough; taste is average; but unfortunately there is no hygiene. We sat in the garden but there was a heavy smell in the environment.,Buket Aydin,
positive,outdoor_atmosphere,,Rumeli Iskembecisi,,4,I found the trotter soup I was looking for; it was very nice; thank you. Employees are not friendly.,Efe Arslan,
positive,indoor_atmosphere,,Rumeli Iskembecisi,,5,The trotter soup I drank here is among the top 3 soups I've had in my life. The food of the place is very delicious; the service is impeccable.,Abu Ahmet,
positive,taste,,Rumeli Iskembecisi,,5,The taste is excellent; the portion size is good; the price is a bit expensive.,Emre Yildirim,
positive,outdoor_atmosphere,,Rumeli Iskembecisi,,5,Amazing!,Adil Kucukaga,
positive,menu,,Rumeli Iskembecisi,,4,The business demands money from everything; no treats!,Rahmi Aydin,
positive,indoor_atmosphere,,Rumeli Iskembecisi,,4,Ankara's oldest and most beautiful soup restourant. Soups with very good hygiene can be eaten and drunk with peace of mind. Service is fast. Prices are a little high.,Ozcan Oner,
positive,taste,,Rumeli Iskembecisi,,4,Clean and decent place. I think it would be better if the soup was hot and fresh if there were bread facilities that came with it.,Serdar Sezgin,
neutral,outdoor_atmosphere,,Ege Vera,,3,The environment is clean and nice. The taste of the food was not bad either.,Enis Kurtlu,
positive,indoor_atmosphere,,Ege Vera,,5,I tried almost all of the dishes and they are very delicious; but the mushroom saute was a little oily; other than that; everything was delicious and good.. the staff were friendly and very kind.,Barbaros Uzun,
neutral,menu,,Ege Vera,,3,The service is good; the employees are concerned and smiling. Food is fresh delicious. I didn't like the Lahmacun very much.,Seda Aksu,
positive,taste,,Ege Vera,,5,Portions are big. The flavors are nice. Service is fast. Prices are normal. I recommend.,Fatih Tuysuz,
positive,outdoor_atmosphere,,Ege Vera,,4,A successful business. It's pretty good in food. Prices could be a little more reasonable.,Mehmet Eser,
positive,indoor_atmosphere,,Ege Vera,,5,The ingredients used in the dishes were of very high quality. Really clean; decent and beautiful place.,Saliha Senyildiz,
positive,indoor_atmosphere,,Ege Vera,,4,The prices are reasonable and the food is delicious... The service staff is very caring and attentive...,Mavise Dundar,
negative,menu,,Ege Vera,,1,Don't be fooled by the menus seen in the pictures. It seems less and smaller. I did not like the business; I do not recommend.,Tahir Gunal,
positive,taste,,Ege Vera,,5,Covered doner kebab pita is also really delicious in lahmacun with cubed cheddar... The attention and care of the employees is extraordinary.,Fuat Kaynak,
positive,outdoor_atmosphere,,Ege Vera,,5,A delicious and clean place.,Ismail Susuz,
negative,taste,,Ege Vera,,1,Reviews are misleading; I definitely do not recommend. Too bad.,Mehmet Hakim,
positive,indoor_atmosphere,,Antakya Mutfagi,,5,Meals were prepared neatly and cleanly. It was a pleasant dining experience in a decent place. Thank you very much.,Fatih Arslan,
positive,taste,,Antakya Mutfagi,,5,The appetizer plates were very nice; we were very pleased that we went. We ordered 6 types of appetizers; lahmacun and stuffed meatballs. For dessert; we ordered burma kadayif and künefe.,Buket Ozkan,
neutral,menu,,Antakya Mutfagi,,3,The taste of the food was good; but the prices were high according to the portion. Waiters tend to take the plate as soon as they eat; so people cannot reach the satisfaction of eating.,Guven Serengil,
positive,outdoor_atmosphere,,Antakya Mutfagi,,4,I ate lahmacun; so it was good.,Serkan Ozdemir,
positive,indoor_atmosphere,,Antakya Mutfagi,,4,The service is fast; the employees know the region and the cuisine well. Their lahmacun is very small in portion; the size of a hazelnut lahmacun.,Cagdas Karsan,
positive,taste,,Antakya Mutfagi,,5,Thank you very much for bringing the flavors of Antakya here.,Ali Erdogan,
positive,outdoor_atmosphere,,Antakya Mutfagi,,5,Nice atmosphere!,Erdan Acikgoz,
positive,menu,,Antakya Mutfagi,,5,The prices are reasonable; the employees are concerned and polite; the flavors are good.,Mihriban Ozgur,
positive,indoor_atmosphere,,Antakya Mutfagi,,4,Appetizers were good. The size of the lahmacun was good; Even though I ordered spicy; it came painless.,Jason Pietroski,
positive,taste,,Antakya Mutfagi,,4,Great dishes!!,Alp Oguz,
positive,outdoor_atmosphere,,Antakya Mutfagi,,5,I tried it today. It was a place that I really liked. The appetizers were very good; I got the minced meat kebab; it was very successful. Staff was very attentive and service was fast.,Selim Yilmaz,
neutral,taste,,Mevlana Lokantasi,,3,There were burnt livers on the liver skewers; and there were uncooked parts in the chops. Good overall taste. Tripe soup is delicious.,Hasan Eryigit,
positive,indoor_atmosphere,,Mevlana Lokantasi,,4,It is a historical place. It is one of the oldest and well-known businesses in Antalya. There are delicious soups; home cooked meals; pita kebabs and doner kebabs. Prices are a little expensive.,Ozgur Gulmez,
neutral,outdoor_atmosphere,,Mevlana Lokantasi,,3,We went for the tripe soup. I do not recommend; I did not like it; I ate better.,Ceyhun Yuce,
negative,indoor_atmosphere,,Mevlana Lokantasi,,1,The lack of tea in such a high quality and crowded place is a big shortcoming. Waiters didn't care about us.,Elif Boztas,
positive,taste,,Mevlana Lokantasi,,4,We can say that trotter soup is good. Rotary medium. Inside the restaurant it was very quiet. The staff is fast.,Sevgi Kaya,
positive,outdoor_atmosphere,,Mevlana Lokantasi,,5,The ambiance is large and airy. The waiters are attentive and the service is fast. The tomato paste goes well with the trotter. The price is very reasonable.,Kubilay Ersoy,
positive,indoor_atmosphere,,Mevlana Lokantasi,,4,A nice cozy place. It is easily accessible from all parts of the city. It is very interesting that the restaurant does not have a menu.,Hakan Tutas,
positive,taste,,Mevlana Lokantasi,,5,Perfect taste; same taste same taste every time I go. It's just that it's very busy; so the employees can't care much and the tea service is closed during the busy time.,Alexandra Wedl,
positive,taste,,Mevlana Lokantasi,,4,Good place. Meals were good. Service is also good. There is parking in front for cars.,Janna Asueva,
negative,outdoor_atmosphere,,Mevlana Lokantasi,,1,Very bad business. We were removed from the table because it was time for iftar.,Sevgi Karaduman,
positive,taste,,Mevlana Lokantasi,,5,Thank you for amazing dishes.,Eslem Tural,
negative,indoor_atmosphere,,Balikci Tanju,,1,The fish served to me was almost raw; I couldn't eat it. A place that does not care about customer satisfaction.,Erhan Ozaydin,
negative,outdoor_atmosphere,,Balikci Tanju,,1,I only liked the soup in the place; the fish It was very tasteless and unsalted. We ate fish bread and the bread was full of lettuce.,Kerim Tarantas,
positive,taste,,Balikci Tanju,,5,A decent place. You can eat as a family. You can eat many kinds of fish as grilled; fried or stewed.,Volkan Aktas,
positive,menu,,Balikci Tanju,,4,Prices are not expensive; Mersin is a place where you can eat fish comfortably in the city; I recommend the fish soup.,Orhan Comert,
positive,indoor_atmosphere,,Balikci Tanju,,4,Ambiance is a little bit old; but it is okay.,Murat Yilmaz,
neutral,outdoor_atmosphere,,Balikci Tanju,,3,The employees are uneducated and sullen. Fish bread is not good; but fish soup is good. You can go to the restaurant for fish soup.,Sercan Kuscu,
positive,taste,,Balikci Tanju,,5,Great place and fish; thanks to the amazing chefs,Muhsin Cakir,
positive,outdoor_atmosphere,,Balikci Tanju,,5,Nice fish place; beware of the cats though.,Melih Karaca,
negative,menu,,Balikci Tanju,,2,The toilets were very dirty; other than that the food was good.,Hasan Hasanoglu,
positive,indoor_atmosphere,,Balikci Tanju,,5,I like fishes especially in this restourant. I ate sea bass and it was great.,Ufuk Balci,
neutral,taste,,Balikci Tanju,,3,Food was good; delicious. Including soup. But there was hair in the salad.,Tarek Diab,
positive,outdoor_atmosphere,,Yesemek,,5,I tried mumbar and stuffed meatballs; their taste was legendary. the environment of the shop was wonderful; the attention of the staff to the customers was good.,Talha Nair,
positive,indoor_atmosphere,,Yesemek,,5,Everything was amazing; thank you Yesemek! I ate yuvarlama and mumbar.,Soner Ceylan,
positive,taste,,Yesemek,,5,As someone who tasted Gaziantep cuisine for the first time; I can say that I was amazed. We ordered 2 different trays in order to taste all their local dishes. One had soups and the other had appetizers. The flavors are delicious. It is definitely my recommendation.,Feyza Kircicek,
positive,menu,,Yesemek,,5,Expensive but it is does not matter; flavors was amazing!,Simge Baski,
positive,outdoor_atmosphere,,Yesemek,,4,I had a nice dining experience. I tasted the local flavors of Gaziantep; they were good.,Berrak Kaymak,
negative,taste,,Yesemek,,1,"The place is nice; Mumbar was smelling bad and the stone came out, I didn't eat it. The mince in the icli kofte was bad; sour. It's also an expensive restaurant.",Berna Sevildi,
positive,indoor_atmosphere,,Yesemek,,5,They have very good soups and appetizers; including Beyran. Everything was fantastic. Oh my god Gaziantep!,Berkay Karabulut,
positive,outdoor_atmosphere,,Yesemek,,5,Customer care is very good. We ordered the tasting plates and each one was excellent flavors.,Sude Altunbas,
positive,indoor_atmosphere,,Yesemek,,5,It's a great place in terms of taste. The service is fast and the waiters are friendly. It's a bit expensive in terms of price; but you should definitely come and taste these flavors.,Gul Topcuoglu,
positive,taste,,Yesemek,,4,The food was delicious but not as exaggerated in other reviews or did not appeal to my taste. The environment is quite nice. The place was noisy because it was crowded.,Zeynep Aktop,
positive,menu,,Yesemek,,5,Menu was like that; Recommend.,Irem Kayaguc,
negative,indoor_atmosphere,,Umut Pide,,1,The attitude of the waiters towards the customer was cold.,Engin Demirci,
positive,taste,,Umut Pide,,5,Service was nice; I've tried everything on the menu over time and it's all very good. Prices are very cheap; you should definitely come.,Metin Elmaci,
positive,menu,,Umut Pide,,4,Soup and tenderloin were delicious. Staff involved. Prices are reasonable.,Sibel Solenci,
positive,outdoor_atmosphere,,Umut Pide,,5,Excellent food and ambiance.,Hulya Kadir,
positive,taste,,Umut Pide,,5,Soups and pitas are incredibly delicious and the portions are hearty. The staff is very caring and smiling. Prices are reasonable.,Gulistan Avci,
neutral,indoor_atmosphere,,Umut Pide,,3,Waiters didn't pay attention to me.,Tufan Ulu,
positive,outdoor_atmosphere,,Umut Pide,,4,Friendly waiters; nice service and delicious food. In addition; the price is also affordable.,Fatih Cakir,
neutral,menu,,Umut Pide,,3,I can not say foods are bad but quality of foods can improve. Service is slow.,Hayati Kurukum,
positive,taste,,Umut Pide,,5,Nice pizza!,Seray Kuyumcu,
positive,outdoor_atmosphere,,Umut Pide,,5,Everything was delicious. Business personnel were also friendly.,Gulay Elveren,
positive,indoor_atmosphere,,Umut Pide,,4,I used to come to this restaurant a lot. The flavors used to be better. I think the chef has changed.,Mehmet Ergun,
positive,taste,,Sema Gozleme,,5,We ordered the village breakfast for 2 people. The ones that came were quite enough and delicious. Also; the ravioli was very good.,Melike Selvi,
neutral,menu,,Sema Gozleme,,3,Bazlama and menemen were delicious. The place was not clean so I did not have a pleasant dining experience.,Beyza Eren,
positive,outdoor_atmosphere,,Sema Gozleme,,5,The most delicious and sincere place to eat in Fethiye. A small family restaurant. I especially liked the veggie pancakes. I strongly recommend.,Hanifi Cetin,
neutral,indoor_atmosphere,,Sema Gozleme,,3,Delicious foods. I think place has to more cleaner.,Michael Backy,
positive,taste,,Sema Gozleme,,4,Menemen is delicious. Homemade jams are very good. Vegetables were not very fresh.,Ugur Ev,
negative,outdoor_atmosphere,,Sema Gozleme,,2,It does not bad. The best part was if the price wasn't affordable.,Meliksah Gokmen,
positive,menu,,Sema Gozleme,,5,The place is very cozy; the food was fresh and good. They served pickles and tea; both were delicious.,Rustu Tosun,
positive,indoor_atmosphere,,Sema Gozleme,,4,Home cooking is not bad in terms of taste. We waited about an hour for the manti to eat. Also; the place is a little small.,Oleksandra Smymova,
positive,taste,,Sema Gozleme,,5,Turkish sarma was really tasty; liked it.,Holden Lai,
